bunny copy #1
-0.00952816 -0.328816 -0.26127
-0.306981 0.204253 -0.354078
-0.0143609 0.27099 -0.119733
-0.299342 -0.484666 0.0326892
0.0155836 -0.432682 -0.307378
-0.00345646 -0.340819 -0.254518
0.00508616 -0.371938 -0.251329
-0.285268 -0.460301 -0.15188
-0.130593 -0.402434 0.452429
0.000846588 -0.382432 -0.25518
-0.304825 -0.483216 -0.10748
-0.282406 -0.480593 -0.16354
0.134229 -0.216963 0.292204
0.166834 -0.0973245 0.174886
0.124224 0.228795 -0.348229
-0.0226065 -0.415269 -0.307428
-0.252311 -0.485751 -0.155639
-0.273882 -0.413271 -0.154634
0.00882897 0.35297 -0.212834
-0.268259 -0.400779 -0.157502
-0.263111 -0.375769 -0.156635
0.0109026 0.340277 -0.219573
0.0134145 0.326672 -0.223195
-0.264965 -0.354561 -0.158327
-0.26602 -0.344214 -0.162394
-0.230604 -0.485476 -0.174159
-0.27167 -0.318924 -0.155395
0.00386452 0.262818 -0.392494
-0.22431 -0.45114 0.270381
-0.000766881 0.212768 -0.410238
-0.2738 -0.295817 -0.16226
0.00306869 0.199931 -0.410958
0.164029 -0.116337 0.204873
-0.278194 -0.262378 -0.151582
-0.279519 -0.247672 -0.151667
0.105282 -0.0808205 0.291916
-0.172349 0.230565 -0.238606
-0.283455 -0.232845 -0.168203
-0.286973 -0.208474 -0.155598
0.0217282 -0.325841 0.363381
0.0442308 0.0218854 0.29135
0.115321 -0.084875 0.282005
0.0152391 0.0470016 0.290283
-0.284174 -0.173922 -0.156898
-0.28428 -0.161627 -0.159391
-0.0795538 -0.481969 -0.163646
0.0227797 0.0389444 0.293137
-0.28401 -0.137589 -0.156614
0.0746833 -0.459238 -0.0862655
-0.282802 -0.110203 -0.153741
0.126038 -0.099274 0.270271
0.0831465 0.0395248 -0.0527372
-0.282438 -0.0983585 -0.165423
0.0171724 -0.330877 0.436054
-0.278995 -0.0709375 -0.160293
-0.164362 -0.22867 0.393764
-0.262845 0.160104 -0.302052
0.00685375 0.0125365 -0.399585
-0.271612 -0.0427639 -0.158799
0.00732952 -0.00055927 -0.404646
0.0108796 -0.0130112 -0.410301
-0.184616 0.066588 -0.487585
0.00655653 -0.0322545 -0.422403
-0.270416 -0.372607 -0.0583752
0.00857291 -0.0837735 -0.434169
-0.238975 0.0149959 -0.154476
-0.232933 0.023947 -0.155199
-0.225202 0.0344821 -0.156112
0.00448756 -0.097836 -0.438642
0.000221852 -0.111673 -0.441651
0.00808906 -0.13796 -0.437187
-0.1948 0.0659885 -0.158168
0.00600952 -0.160964 -0.435414
-0.192977 -0.472755 -0.0941549
-0.113951 -0.0513605 0.376607
0.0100673 -0.172281 -0.428927
0.117132 -0.37359 0.285438
0.122303 -0.379916 0.277315
0.00599968 -0.204563 -0.414803
0.00708244 -0.218485 -0.409334
-0.0570853 0.184461 -0.207609
0.0103555 -0.286109 -0.332317
0.147531 -0.0824505 0.170221
0.120322 0.413655 0.0233255
0.00656312 -0.34089 -0.250875
-0.00536013 -0.341069 0.461209
0.00709912 -0.390808 -0.254401
-0.147742 0.197463 -0.226249
-0.0138588 0.242055 -0.163009
-0.154915 -0.139591 -0.456062
0.0017781 -0.29757 0.44311
-0.0468149 -0.276385 0.485801
-0.035671 -0.273006 0.479678
-0.0667 0.263411 -0.444542
-0.0639792 0.248774 -0.450447
0.10347 0.0142747 -0.0499395
0.116024 0.383979 0.0420574
0.131234 -0.063543 0.166186
-0.368135 -0.308273 0.0828807
-0.289249 -0.0314133 0.109977
0.0201211 0.366798 -0.196313
0.0198352 0.355556 -0.204271
-0.24182 -0.456973 -0.0170603
-0.0358022 0.359246 -0.162328
0.0140872 0.27545 -0.387145
-0.0426561 0.331712 -0.166041
-0.0659047 -0.486717 -0.144013
-0.218071 -0.383465 -0.226268
0.0184279 0.242471 -0.389927
0.00826964 0.233721 -0.396209
0.0319469 0.269724 -0.170933
0.00939562 0.218935 -0.39981
-0.155744 -0.152168 -0.450232
0.0180512 0.196012 -0.398993
0.0103568 0.204978 -0.404116
0.163688 -0.403542 0.1522
-0.165638 -0.46477 -0.298772
-0.166513 -0.452552 -0.292086
0.041886 -0.10055 0.363906
0.0633792 0.0449118 0.240729
-0.036986 0.21124 -0.432735
0.0579443 0.0417867 0.254083
-0.278061 -0.426499 -0.153056
0.0286044 0.151098 -0.26411
0.0202785 0.171689 -0.256474
0.140884 -0.0484791 -0.013759
0.112583 -0.0204934 0.192732
0.0676092 0.056745 -0.0412562
-0.263611 -0.364365 -0.153535
0.0145427 -0.0257972 -0.41389
0.00819091 -0.0442614 -0.426262
-0.268577 -0.332536 -0.158397
0.00884351 -0.056762 -0.430469
0.0081028 -0.0696025 -0.432933
0.0171382 -0.0754085 -0.42841
0.017125 -0.095885 -0.430975
-0.276702 -0.291429 -0.150965
0.0118147 -0.118226 -0.437572
-0.277816 -0.277207 -0.151136
0.0167955 -0.128108 -0.434597
0.0293352 -0.308587 0.363495
0.153591 -0.321867 0.257837
0.137784 -0.334632 0.273299
0.0138552 -0.149845 -0.43255
-0.162126 -0.405261 0.43137
0.0127769 -0.183072 -0.421041
0.0725428 -0.0997795 -0.383889
-0.286332 -0.197094 -0.149259
-0.284349 -0.186128 -0.154272
-0.288273 -0.177901 -0.145748
0.0156563 -0.194757 -0.413367
0.00263545 -0.271114 -0.35313
-0.288741 -0.165264 -0.147523
0.133227 -0.323859 0.281144
0.00983381 -0.360554 -0.248325
0.0156296 -0.371401 -0.245581
0.0110814 -0.382432 -0.249526
0.00871635 -0.400195 -0.258689
-0.28129 -0.094014 -0.151528
0.130119 -0.346429 0.274164
-0.281195 -0.0845945 -0.162471
-0.00848003 -0.458422 0.0731168
-0.107338 -0.488636 -0.300193
-0.275638 -0.057086 -0.159013
0.163974 0.344393 -0.299918
0.120647 0.0116651 0.0524689
-0.266651 -0.0293634 -0.15779
0.0195974 0.387935 -0.176977
-0.0218985 -0.437501 0.386468
0.0281554 0.344503 -0.201687
0.0224401 -0.0147899 0.337351
0.0172143 0.258272 -0.390558
0.0178768 0.209194 -0.393628
0.0183599 0.225267 -0.387392
0.102276 -0.182367 0.334484
-0.216311 0.0451352 -0.156754
-0.0980087 -0.461343 0.0337516
-0.169312 -0.166775 0.392882
0.36873 0.411867 -0.286912
-0.0675276 -0.2016 0.40612
0.168796 -0.430353 -0.125054
-0.113966 -0.069801 0.384664
0.1592 -0.081519 -0.0025995
-0.0712586 -0.163028 0.404261
-0.0835276 -0.164623 0.403699
0.180218 -0.480969 -0.069595
-0.00482571 0.199006 -0.235208
0.000804954 0.191167 -0.240745
0.184965 -0.091147 -0.00497821
-0.265785 0.0155888 0.16379
0.170259 -0.0872385 -0.0108819
0.0303279 -0.101253 0.372152
-0.0378667 -0.474254 0.31463
-0.10249 -0.210754 -0.431317
0.080658 -0.29076 -0.142597
0.133718 -0.113843 0.265596
0.0251189 0.282414 -0.0867265
0.172194 -0.0841515 0.00406644
0.0998746 -0.0293785 0.247499
0.0982805 -0.0319778 0.259963
-0.0998927 -0.470024 0.341405
-0.281058 -0.479796 -0.149623
-0.0335271 0.355687 -0.151649
-0.151505 0.10622 -0.496915
-0.109866 -0.469911 0.336534
-0.0869165 0.172855 -0.201531
0.0746358 -0.178566 0.35892
0.0572033 -0.459987 -0.103309
0.141612 0.374653 0.0462825
0.00394798 0.274 -0.103548
0.0598964 -0.459395 -0.0334413
-0.145817 -0.431657 -0.252654
0.0183445 -0.00760235 -0.399787
0.0800586 -0.460932 -0.107261
-0.00613075 -0.277447 0.386903
0.0219107 -0.0194676 -0.404155
0.01717 -0.0386193 -0.417016
-0.176411 0.111658 0.0334827
0.0190731 -0.0646565 -0.425552
0.0212439 -0.0851535 -0.42574
-0.272375 -0.419394 -0.140723
-0.267764 -0.404774 -0.144079
0.0262503 -0.105383 -0.426558
-0.263697 -0.388168 -0.146866
0.0143265 -0.107817 -0.435365
-0.262301 -0.369925 -0.142853
-0.264461 -0.355558 -0.145606
0.0215075 -0.139249 -0.428774
-0.267174 -0.343223 -0.15045
0.0185848 -0.16133 -0.426708
0.0989128 0.399803 0.000283054
-0.27499 -0.305322 -0.153059
0.126262 -0.336393 0.281707
0.0200927 -0.209164 -0.406384
-0.277912 -0.284509 -0.139197
0.0190785 -0.224707 -0.400239
0.0286451 -0.229238 -0.389379
0.017785 -0.23715 -0.391201
0.0322451 -0.255141 -0.350718
-0.314099 -0.075983 0.00912643
-0.279932 -0.239447 -0.139875
-0.282475 -0.232995 -0.153367
-0.284554 -0.219419 -0.148224
0.117706 -0.10601 0.290359
0.12043 -0.485431 -0.0399283
0.0210722 -0.382217 -0.242862
-0.286945 -0.188 -0.144113
0.144554 -0.0729525 -0.0600636
0.119372 -0.183465 0.304386
0.126126 -0.178021 0.293963
0.0176905 -0.394661 -0.249056
-0.287788 -0.137379 -0.144478
-0.285588 -0.125721 -0.148209
-0.342533 -0.430532 0.00368048
-0.28646 -0.101801 -0.140711
-0.314418 -0.484008 -0.0452371
-0.0109479 0.112757 0.024101
-0.27951 -0.079568 -0.149156
-0.275774 -0.0652215 -0.147766
0.0322728 0.366785 -0.187158
-0.271085 -0.0514375 -0.147521
0.119199 -0.0101155 -0.0729439
0.0286783 0.267813 -0.387355
-0.259657 -0.0264363 -0.147152
-0.255016 -0.014406 -0.148791
0.0302744 0.237112 -0.384511
-0.250658 -0.00222209 -0.153641
-0.243574 0.00665975 -0.147514
-0.23671 0.0170745 -0.144424
0.0303091 0.224185 -0.378651
-0.229263 0.0278904 -0.144428
0.00142054 -0.455646 -0.335074
0.10257 0.0242398 0.0125083
-0.202436 0.0621015 -0.142945
-0.184478 0.080177 -0.137088
-0.123418 0.270211 -0.459447
-0.0057657 0.122609 0.0814406
0.14188 -0.124958 0.255007
0.11748 0.296968 -0.38496
-0.0870273 -0.326964 0.497617
0.332403 0.354829 -0.290876
0.139278 -0.130332 0.267034
0.0201292 -0.471444 0.241536
0.0288293 0.283263 -0.385204
-0.231812 0.058762 0.219059
0.110622 -0.101819 0.298675
-0.291411 -0.0301354 0.180433
0.227151 -0.13142 0.0342787
-0.348835 -0.467658 -0.011657
-0.288472 -0.476871 0.00121903
0.135967 -0.488215 0.0800493
0.226528 -0.124532 0.00857521
0.142745 -0.306832 0.268719
-0.387082 -0.224265 0.0925588
-0.00285342 0.232793 -0.187795
0.215055 -0.109325 0.0472187
-0.257921 0.0177511 0.191762
-0.0308416 0.190145 -0.442751
0.0870701 -0.0494957 0.302778
0.0976646 0.0149608 0.206634
-0.0272737 0.364572 -0.141838
-0.0727633 -0.0591285 0.383878
0.157735 -0.0844 -0.0164749
-0.0165545 0.389208 -0.14169
-0.0243339 0.337133 -0.234251
0.0840247 -0.165058 -0.37144
0.00676059 0.297785 -0.0606744
0.00435331 0.307647 -0.050662
0.155749 -0.0872955 -0.0293156
0.148103 -0.0811425 -0.034657
-0.193174 0.0749055 -0.486819
0.0732134 0.303527 -0.302741
0.148348 -0.078145 -0.0233543
0.103947 0.226543 -0.357004
0.0939582 0.0300508 -0.0349863
0.0582901 0.064795 -0.0256827
0.0402371 0.076927 -0.0337234
0.0322028 0.07924 -0.0433285
0.0236032 0.00663265 -0.385057
0.0235933 -0.00303696 -0.390957
-0.0164011 -0.488057 -0.139737
-0.260021 -0.367899 -0.130856
0.0296017 -0.0137586 -0.392964
-0.261832 -0.357676 -0.133797
0.0251832 -0.0320786 -0.407208
0.0190085 -0.0517755 -0.420954
-0.27032 -0.328122 -0.143344
-0.0744799 0.255405 -0.45631
0.0264406 -0.0744815 -0.420608
0.0268257 -0.0945355 -0.423283
0.023316 -0.117657 -0.430955
0.0293778 -0.128863 -0.425066
-0.278127 -0.269525 -0.139106
0.0257193 -0.150416 -0.422356
-0.278998 -0.254248 -0.138774
-0.279556 -0.244463 -0.123775
0.0221942 -0.17267 -0.420038
-0.281124 -0.227815 -0.141445
0.0250685 -0.184154 -0.412664
-0.285254 -0.207474 -0.14229
0.0283829 -0.196263 -0.405292
0.0248144 -0.302747 -0.276055
0.105311 0.0075106 -0.0829084
-0.291275 -0.170536 -0.135785
0.111552 -0.490531 -0.139411
-0.291545 -0.15752 -0.13638
-0.15837 0.23716 -0.234082
-0.290159 -0.14418 -0.134771
0.144247 -0.41884 -0.137019
-0.288556 -0.115024 -0.139129
-0.291133 -0.106715 -0.131854
0.111382 0.0213371 0.0783093
-0.284047 -0.0880345 -0.138607
-0.0760157 0.281192 -0.203683
0.0222842 -0.359224 -0.241577
-0.274565 -0.05786 -0.136374
0.0141536 0.0393809 0.300051
0.00487771 0.0385924 0.306438
-0.261154 -0.0335538 -0.135346
-0.254979 -0.0208738 -0.135937
-0.248736 -0.0060228 -0.138141
-0.0564022 -0.407341 -0.288377
0.181291 -0.468186 -0.0746164
-0.00384532 0.124549 0.134684
0.125053 -0.000486209 0.094782
0.175676 -0.473845 -0.0478968
0.290006 0.312234 -0.300929
0.0291828 0.399808 -0.160493
-0.21239 0.0490737 -0.144206
-0.187324 0.0764115 -0.125316
-0.0465264 -0.216473 0.404842
0.0348611 0.378985 -0.177322
-0.109357 -0.078798 0.388524
0.0297726 0.252311 -0.386925
0.171202 -0.468713 -0.0225039
-0.161696 0.094187 -0.497087
0.171258 -0.478314 -0.0340832
0.0324904 0.213341 -0.373131
0.128343 -0.379066 0.269816
0.134206 -0.490585 0.0476927
0.00954752 0.290311 -0.0714936
-0.266238 -0.478763 -0.0835875
0.0817885 -0.00082158 0.25424
-0.166339 0.0796715 -0.496585
-0.038973 -0.461751 -0.0437915
-0.363418 -0.133913 0.159371
0.00312293 0.088161 -0.0597225
-0.000119766 0.0912685 -0.049319
0.046413 0.0787745 0.206659
0.280028 0.272031 -0.320125
0.0560868 0.0685515 0.212012
0.0304818 0.269994 -0.129931
-0.103679 0.270407 -0.45608
-0.157966 0.055444 -0.492952
-0.0214416 0.377163 -0.135179
0.140951 -0.0464653 0.015768
-0.0967611 -0.482773 -0.178975
-0.0854286 -0.143999 0.401751
-0.216025 -0.486486 -0.19237
0.0408024 0.402941 -0.152264
-0.170309 0.050103 -0.486729
0.16717 0.29621 -0.288005
0.0718559 -0.0260704 0.305654
0.0862802 0.038331 -0.0280495
-0.156663 -0.449075 -0.282445
0.0836779 0.0463356 -0.00644694
-0.171711 0.277673 -0.425741
0.0518339 0.063707 0.224062
0.101602 0.0297776 -0.0106752
-0.230099 0.0291413 -0.476116
0.0508265 0.290484 -0.104853
0.098127 0.0303022 -0.0232477
0.104332 0.0209615 -0.0305927
0.113461 0.0095788 -0.0265742
-0.345455 -0.087931 0.0256763
-0.263697 -0.396048 -0.130991
-0.022385 0.146581 -0.204655
-0.0836973 -0.422515 -0.293561
-0.260971 -0.379895 -0.132393
0.107633 -0.0418541 0.25453
0.0333259 0.0080949 -0.376378
0.0254937 0.0204221 -0.379616
0.126824 -0.408334 -0.135784
-0.265179 -0.343078 -0.135082
0.0561472 0.0650955 -0.04682
-0.27288 -0.315228 -0.132756
0.0319758 -0.00304728 -0.383738
-0.275993 -0.290734 -0.127192
0.0496972 0.20246 -0.329435
-0.276889 -0.276832 -0.127072
0.0307525 -0.0255188 -0.398613
-0.293755 -0.381554 -0.0485941
0.0281833 -0.0457226 -0.410102
0.030253 -0.06124 -0.413835
0.0315363 -0.0860015 -0.41728
0.00475007 -0.472715 -0.131022
-0.281495 -0.217798 -0.135566
0.0375397 -0.0997395 -0.416638
-0.286334 -0.195527 -0.136851
-0.289503 -0.183348 -0.134667
0.37308 0.374981 -0.284215
-0.361058 -0.326167 0.0962726
0.0328977 -0.140116 -0.417935
0.0297095 -0.161706 -0.416373
-0.0396025 0.201459 -0.439843
0.0313678 -0.206206 -0.399031
0.0325076 -0.266351 0.374571
0.123894 -0.0716535 0.257461
0.114382 -0.0646915 0.2684
-0.289749 -0.096206 -0.12983
0.102661 0.0205408 0.185877
0.121925 -0.0156748 0.121717
-0.280792 -0.0724735 -0.135267
0.106839 0.00773815 -0.0603011
0.0223944 0.417518 -0.0840264
-0.268094 -0.0455219 -0.135835
0.22851 -0.128845 -0.0029686
0.027734 -0.327807 -0.245535
0.0157453 -0.334974 -0.249196
-0.149342 0.222631 -0.231837
-0.241045 0.00733455 -0.134157
0.178985 -0.0885525 0.1254
-0.231808 0.0198398 -0.1312
0.180717 -0.086921 0.11251
0.0505147 0.087683 0.0981618
0.0329607 0.01573 0.31119
0.340643 0.430153 -0.355757
0.128946 -0.464289 0.199384
-0.104323 -0.486596 0.131615
-0.058723 -0.159533 0.403751
-0.328179 -0.483135 -0.0783577
-0.101256 -0.097253 0.394322
-0.338033 -0.479068 -0.0844483
0.0388328 0.394587 -0.161457
0.122908 -0.250892 0.301585
0.0426496 0.385601 -0.166087
0.353162 0.372005 -0.286781
-0.305941 0.199371 -0.343768
0.0476339 0.373754 -0.168468
-0.366168 -0.128697 0.135612
-0.267909 0.203401 -0.446516
0.0401546 0.275366 -0.385388
-0.263332 0.00335077 0.186744
0.0291786 0.32397 -0.206732
0.0617118 -0.389983 -0.15973
0.040281 0.261742 -0.382007
-0.213436 -0.022881 0.325161
0.0528078 0.440567 -0.0530746
0.0487363 0.451396 -0.0536588
0.0414935 0.232549 -0.378627
-0.266105 -0.000119741 0.170037
-0.282307 -0.0516185 -0.0890957
-0.356163 -0.120481 0.159562
0.0419191 0.215224 -0.366449
0.132784 -0.287805 0.278872
0.131359 -0.030231 -0.0846911
0.100348 0.0272561 0.0243943
0.231826 -0.147071 0.0410408
-0.076014 -0.483547 -0.136897
-0.0896589 -0.065883 0.385628
0.0128618 0.085858 -0.0526288
-0.00652991 -0.483615 0.239844
0.00318696 -0.484038 0.231919
0.0724 0.418981 -0.10985
0.11223 -0.012858 -0.183805
0.0436565 0.072779 -0.0450972
-0.00682872 0.114763 0.0370271
0.0128923 -0.321178 0.442779
-0.187493 -0.480269 -0.0998437
-0.0154739 0.0992125 -0.0319535
-0.0267909 0.099598 -0.0440449
0.0100923 -0.307308 0.434761
0.106799 -0.138262 0.324406
-0.257105 -0.372128 -0.12204
0.102628 -0.473467 0.21672
-0.25815 -0.359978 -0.123101
-0.260926 -0.349786 -0.125452
0.00945343 0.0854185 -0.0797726
-0.267061 -0.327747 -0.127346
0.0839695 0.035696 0.212127
-0.273518 -0.303414 -0.124443
0.0931959 -0.247592 -0.248225
0.0852994 -0.257549 -0.244346
-0.241147 0.131268 -0.474364
-0.0115279 -0.276749 0.439469
-0.278246 -0.261927 -0.125756
0.0391938 -0.0530705 -0.402444
-0.279785 -0.229373 -0.129674
-0.0213638 -0.401091 -0.275179
0.0405061 -0.065178 -0.404031
-0.0774876 0.266345 -0.202223
-0.282562 -0.205551 -0.12906
0.0364791 -0.0750635 -0.410493
-0.290378 -0.327713 0.278013
0.0368586 -0.116203 -0.419166
0.0399031 -0.130136 -0.412986
-0.367906 -0.120559 0.112719
0.0369183 -0.151373 -0.411921
-0.288334 -0.152558 -0.124133
0.0332856 -0.173114 -0.410189
-0.289427 -0.129122 -0.133191
-0.292701 -0.116027 -0.126481
-0.293884 -0.10445 -0.122
0.135813 -0.0339234 -0.0722547
0.0369265 -0.185065 -0.403504
-0.286923 -0.083681 -0.126161
0.0402152 -0.198116 -0.394789
-0.278896 -0.0620835 -0.126934
0.13621 -0.0425305 -0.0817605
0.0439178 0.0752615 0.00922923
0.0400713 0.0816625 0.0192274
-0.259741 -0.0273225 -0.122853
-0.253365 -0.0141934 -0.123356
-0.246775 -0.00166236 -0.123182
-0.0327563 -0.254398 -0.389194
0.112132 -0.133411 -0.294234
0.172992 -0.0809095 0.0205667
-0.223092 0.0296334 -0.123709
-0.224355 0.0648095 -0.0130318
-0.217115 0.0399469 -0.132864
0.207621 -0.117398 0.109815
0.0771741 0.060271 0.190317
-0.196952 0.0671585 -0.12058
0.0197085 0.0903145 0.21863
-0.0443888 -0.11338 0.399217
-0.0375194 -0.287357 -0.360636
-0.037919 -0.103914 0.396198
-0.0411896 -0.0943035 0.39439
0.169454 0.331553 -0.291747
0.145342 -0.120392 0.243031
0.0942437 0.0275189 -0.112775
0.0790956 -0.0837485 0.324105
0.113753 -0.112884 0.300692
0.166122 -0.414575 0.105489
0.00592651 0.100662 0.00635453
0.363397 0.380681 -0.284919
-0.227574 0.0870235 0.15918
0.0147621 0.101198 0.0202529
0.160517 -0.071772 0.0723307
-0.325866 -0.067104 0.107496
0.141273 -0.107132 0.238843
0.192237 -0.0935625 0.107267
-0.0586601 0.151465 -0.196028
0.217172 -0.111793 0.00826981
0.0266875 0.407131 -0.150778
0.0423499 0.246641 -0.383367
0.111537 -0.058047 -0.269398
-0.02659 0.351575 -0.143833
0.137739 -0.072128 0.189196
-0.311965 -0.062896 0.0533044
-0.00540368 -0.0042909 0.342598
-0.346285 0.078189 -0.387676
-0.00313328 -0.286862 0.435556
-0.00714925 -0.474654 0.265603
-0.219345 0.0425092 0.264782
0.0420773 -0.438477 -0.262332
-0.308077 0.0471032 -0.459454
0.0589748 0.0836545 0.0712581
0.0489452 -0.061154 -0.395032
-0.14371 0.126068 0.0501525
-0.268054 0.0181146 -0.309472
0.0425105 -0.0872205 -0.408469
-0.258756 -0.385019 -0.120641
-0.0309061 -0.247398 -0.396656
-0.25517 -0.376511 -0.113041
0.254926 0.394859 -0.399805
0.0480818 -0.108716 -0.40885
0.0411805 -0.162834 -0.407561
-0.261613 -0.338827 -0.120698
0.0452087 -0.174215 -0.402668
-0.268464 -0.314938 -0.119333
0.163968 -0.472744 -0.00184488
0.159401 -0.13434 0.228766
-0.272207 -0.294443 -0.117663
-0.273056 -0.283711 -0.116457
-0.274607 -0.270342 -0.114202
0.0486559 -0.185423 -0.394864
0.15988 -0.078297 0.0119544
0.00943836 0.117148 0.101033
0.0922675 -0.239439 0.32903
0.172162 -0.0772315 0.0676614
-0.279302 -0.217027 -0.122178
-0.263571 -0.399061 -0.229002
0.0584354 0.0605265 -0.108177
-0.285013 -0.1909 -0.122286
0.0348222 -0.0171479 0.332637
-0.288998 -0.175204 -0.123617
-0.290708 -0.16367 -0.126439
-0.233913 0.0221088 -0.177962
-0.30363 -0.420819 0.163635
-0.287317 -0.13898 -0.121522
-0.292204 -0.126209 -0.117994
0.190083 -0.0953965 0.120931
0.222701 -0.122732 0.0471598
-0.295343 -0.101465 -0.110477
-0.292146 -0.0929075 -0.118496
-0.193005 -0.488332 -0.191693
-0.283809 -0.071204 -0.120715
0.0360897 0.0532145 0.263333
-0.0629103 0.269311 -0.182431
-0.273449 -0.0516175 -0.1253
-0.266693 -0.039667 -0.123536
-0.095806 -0.440361 -0.307021
0.0667749 0.0706825 0.190713
0.057347 0.078267 0.190259
0.0549041 0.397159 -0.146135
-0.123989 -0.483301 0.161515
-0.231288 0.0193781 -0.11555
0.0511628 0.381043 -0.160367
-0.142735 -0.461017 0.0439201
-0.0440429 -0.258134 -0.38965
-0.206327 0.0563195 -0.118351
-0.362762 -0.327852 0.129904
0.0578697 -0.277252 -0.272854
0.0508624 0.270452 -0.381849
0.0562152 0.240274 -0.378412
-0.0562882 -0.187346 0.405357
0.0498201 0.225951 -0.370997
0.0310645 0.0776215 -0.0838553
-0.0373938 -0.0849915 0.390967
0.064948 0.07437 0.0828263
-0.0415555 -0.367395 -0.256857
0.0201703 0.0826285 -0.0887241
-0.320732 -0.09627 -0.0292299
0.0883241 0.0173866 0.226787
-0.012224 -0.17458 0.394596
-0.0310463 -0.159543 0.39926
-0.365395 -0.262581 0.160595
0.0481978 -0.0758215 -0.39889
0.0478324 -0.0974315 -0.407424
0.0756714 -0.234391 -0.331612
0.0482693 -0.121709 -0.406599
-0.236582 0.065101 0.187163
-0.234713 0.063455 0.197747
0.0440491 -0.141445 -0.407221
0.0494619 -0.153551 -0.403636
0.0486087 0.066842 -0.10002
-0.0534465 0.0627415 -0.477214
-0.0153133 0.387006 -0.127482
0.119009 -0.0780045 0.271242
0.00112128 0.397335 -0.108056
-0.266906 0.224609 -0.42504
0.103218 0.0244827 0.0368128
-0.0660019 0.203864 -0.449406
0.108099 0.0167925 0.0313526
-0.126615 0.238107 -0.479823
0.114262 0.0068102 0.0259232
0.00091509 -0.486066 -0.149205
-0.263077 0.137615 -0.471121
0.0468495 0.080088 0.0280199
-0.250391 -0.457199 -0.0410576
0.0456676 0.096188 0.0587887
-0.268854 -0.405624 -0.123578
0.0425916 0.0134965 0.304704
0.0642722 -0.459951 -0.222649
-0.357527 -0.261582 -0.00340575
0.0318255 -0.299044 -0.267411
0.051482 0.069764 -0.0351365
0.0791335 0.0432389 -0.099186
-0.253165 -0.363367 -0.111054
-0.256613 -0.34952 -0.115306
0.16912 0.452623 0.0161719
-0.26227 -0.325997 -0.113785
0.172632 0.464799 0.0243477
0.0946874 -0.486324 0.138584
-0.267943 -0.303004 -0.112879
0.163524 -0.492512 -0.0754902
0.0201801 0.10386 0.184144
-0.314472 -0.481713 0.0676974
0.0615947 0.403688 -0.134095
-0.275573 -0.255545 -0.111272
-0.274855 -0.240479 -0.106787
-0.278533 -0.229065 -0.114999
0.184152 -0.475611 -0.12777
0.0694527 -0.085198 0.334847
0.0732447 -0.072115 0.329274
-0.278911 -0.203997 -0.115451
0.04933 0.280549 -0.385677
0.0531356 0.25681 -0.379749
-0.282035 -0.178418 -0.111604
0.0644971 0.229241 -0.368458
-0.0206401 -0.436679 -0.33826
-0.285476 -0.148314 -0.111313
0.0181962 -0.471876 -0.13836
0.0721591 -0.0377082 0.315242
-0.295587 -0.11376 -0.114048
0.0804962 -0.0382859 0.304745
0.107078 0.00262647 -0.0954438
0.112957 -0.0101475 -0.098725
-0.289968 -0.081531 -0.113749
0.0576471 0.073835 0.199826
0.0533398 -0.0899905 -0.399579
-0.27933 -0.0591615 -0.115691
0.0567599 -0.102095 -0.400071
0.0579953 -0.114519 -0.398947
0.0514421 -0.164791 -0.40111
0.044044 0.070275 -0.0661796
-0.252335 -0.0074161 -0.1109
-0.245512 0.00219168 -0.112228
0.0559989 -0.17388 -0.394475
0.0517811 -0.195566 -0.384758
0.058365 -0.184372 -0.385535
0.218956 -0.124845 0.0789122
-0.215092 0.0423254 -0.11785
0.181976 -0.0849155 0.0992696
0.0134436 -0.426647 0.359323
-0.0790788 -0.387657 0.469914
-0.336917 -0.0966405 -0.0163107
0.124002 -0.0466494 0.227041
-0.0555805 -0.396318 0.457177
0.00437421 0.117868 0.164657
0.029922 0.355419 -0.194953
0.072671 0.435928 -0.0935749
0.0593181 0.278868 -0.384737
0.0719377 0.465041 -0.0304873
0.0628025 0.267614 -0.378593
0.0668367 0.253941 -0.380227
-0.348616 -0.326232 0.171707
0.0724897 0.241483 -0.375238
-0.213381 -0.350229 0.412667
-0.208375 -0.34192 0.422137
0.204109 -0.100374 0.085707
0.0705094 0.0653385 0.0331741
0.0635704 0.066823 0.021763
-0.258135 -0.485779 -0.142659
0.0259351 0.107133 0.0557404
0.0310874 0.107097 0.0691248
-0.0306538 -0.44542 -0.344109
0.0530093 0.0640575 -0.0737307
-0.00719766 0.396036 -0.117866
0.00826952 0.418146 -0.105655
0.122869 -0.488832 -0.0190365
0.0605958 -0.0825055 -0.389622
0.0582866 -0.127284 -0.396678
0.0506072 0.253381 -0.293029
-0.0585927 -0.00128248 -0.444723
0.0577884 -0.142165 -0.396995
-0.0510732 0.00885475 -0.448545
0.0616257 -0.159758 -0.393492
0.0465221 0.069219 -0.0550871
-0.163554 0.0977765 -0.182662
-0.198379 0.0612355 -0.104764
-0.16256 0.108576 -0.185866
-0.150363 0.121903 0.038947
0.0658107 -0.173541 -0.384734
0.0673361 -0.184923 -0.376671
0.0733504 -0.486656 0.196333
0.0866564 -0.486048 0.201379
0.218708 -0.120567 0.0680924
-0.251637 -0.375142 -0.102504
-0.168484 0.211765 -0.476886
-0.205131 -0.311828 0.403392
